complexName,articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,area1,area2,direction,articleConfirmYmd,articleFeatureDesc,realtorName,realtorId,dong
송도아크베이,2535724237,더샵송도아크베이(주상복합),월세,"5,000",300,44/49,151,112,남향,20250703,"풀에어컨, 포세린타일, 호수뷰, 뷰맛집, 역세권, 즉시입주가능",부동산시월공인중개사사무소,october-real,
송도아크베이,2535645955,더샵송도아크베이(주상복합),월세,"8,000",320,40/47,165,121,북서향,20250702,"즉시입주,초고층환상의호수뷰,바다뷰,풀에,통창,청정환기유니트",수정부동산공인중개사사무소,sjaj1001,
송도아크베이,2535667080,더샵송도아크베이(주상복합),월세,"8,000",320,40/47,165,121,북서향,20250702,단기가능 아크베이 103동 고층 조율가능,스카이투유공인중개사사무소,twoyoo_sd,
송도아크베이,2535641421,더샵송도아크베이(주상복합),월세,"8,000",320,40/47,165,121,북서향,20250702,"인천대교호수뷰,풀에어컨, 통창,빠른입주가능,1억5천에285만원가능",대방탑공인중개사사무소,daebangtop24,
송도아크베이,2535726542,더샵송도아크베이(주상복합),월세,"4,000",300,40/47,165,121,북서향,20250703,"6개월1년, 풀에어컨, 뷰맛집 ,호수뷰, 역세권, 잔금완료, 키불출완료",부동산시월공인중개사사무소,october-real,
송도아크베이,2535629092,더샵송도아크베이(주상복합),월세,"8,000",320,40/47,165,121,북서향,20250702,초 역세권 인천대교뷰 통창 에5 잔금완료세대 보증금15000285 가능,대박찬스부동산공인중개사사무소,2450home,
송도아크베이,2535711196,더샵송도아크베이(주상복합),전세,7억,,17/48,165,121,북서향,20250702,"워터프런트호수뷰,오션뷰,통창,풀에어컨,식세기,청정환기유니트,슬라이딩도어",넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2535681502,더샵송도아크베이(주상복합),월세,1억,350,14/47,163,121,남서향,20250702,남서향 호수뷰 오션뷰 풀옵션 신축첫입주 ,부동산중개공간,gonggan_songdo2,
송도아크베이,2535617548,더샵송도아크베이(주상복합),월세,"5,000",300,17/48,151,112,남서향,20250702,오션뷰 포세린타일 청정환기시스템 통창    잔금완납세대,골드스카이공인중개사사무소,m8880055,
송도아크베이,2535689771,더샵송도아크베이(주상복합),월세,"5,000",190,33/47,113,84,북향,20250702,풀에어컨 포세린타일 중문 전실붙박이장 음식물분쇄기 신축첫입주 역세권,부동산중개공간,gonggan_songdo2,
송도아크베이,2535663204,더샵송도아크베이(주상복합),월세,"5,000",300,43/49,165,121,북서향,20250702,"워터프런트뷰,확장,통창,국제업무지구역근처,잔금완납",송도의아침공인중개사사무소,avess4803,
송도아크베이,2535638002,더샵송도아크베이(주상복합),월세,"8,000",320,40/47,165,121,남서향,20250702,"역세권,인천대교뷰,즉시입주,공기청정기,에어컨 설치,잔금완료.",토박이공인중개사사무소,8336300,
송도아크베이,2535677664,더샵송도아크베이(주상복합),월세,"3,000",180,30/47,115,84,북동향,20250702,예쁜 아트포레뷰에 옵션이 넘쳐나는집 즉시입주가능,아크베이공인중개사사무소,arcbay123,
송도아크베이,2535913337,더샵송도아크베이(주상복합),전세,9억,,30/48,165,121,서향,20250703,융무 풀에 냉장고 붙박이장 포세린타일 아트월 옵션多,부동산시월공인중개사사무소,october-real,
송도아크베이,2535524350,더샵송도아크베이(주상복합),월세,"5,000",340,30/48,163,121,남서향,20250702,융무월세 풀에 통창 중문 식세기 붙박이장 등 풀옵션 럭셔리단지,아크베이한길공인중개사사무소,hangil834557,
송도아크베이,2533848656,더샵송도아크베이(주상복합),월세,"5,000",280,19/48,151,112,남서향,20250624,아름다운 호수뷰 넓은 거실구조 통창으로 넓은 시야확보 고급스러운 커뮤니티,다온부동산공인중개사사무소,daonda2019,
송도아크베이,2535548940,더샵송도아크베이(주상복합),전세,7억,,14/47,165,121,북서향,20250702,융무 호수뷰 넘어 인천대교까지 역세권 아파트 첫입주의 예쁜우리집,송도투데이공인중개사사무소,dodeworld,
송도아크베이,2535423539,더샵송도아크베이(주상복합),월세,"3,000",180,28/49,115,84,북동향,20250702,"34p,신축첫입주,국제업무지구역,시티뷰,풀에어컨,전입가능,잔금완료",금탑공인중개사사무소,goldtower2001,
송도아크베이,2535577571,더샵송도아크베이(주상복합),월세,"5,000",340,30/48,163,121,남서향,20250702,"융무,에6,냉장고,오븐,식세기,음식물분쇄기,청정환기유니트,붙박이장외풀옵션",송도이지공인중개사사무소,songdoeasy,
송도아크베이,2535585217,더샵송도아크베이(주상복합),월세,"5,000",340,30/48,163,121,남서향,20250702,"워터프런트뷰,확장,에어컨6대,냉장고,오븐,식세기,음식물분쇄기,중문외",송도의아침공인중개사사무소,avess4803,
송도아크베이,2535607169,더샵송도아크베이(주상복합),전세,7억,,20/48,165,121,북서향,20250702,"융무.인천대교뷰 , 에풀,빌트인냉장고,포세린등 풀옵션, 역세권단지 첫입주",송도이루다공인중개사사무소,ss7248787,
송도아크베이,2535609987,더샵송도아크베이(주상복합),월세,"8,000",320,40/47,165,121,북서향,20250702,"초역세권, 인천대교, 서해바다 초고층 뻥뷰, 신축첫입주, 인피니티수영장",당근공인중개사사무소,carrot1091,
송도아크베이,2535420280,더샵송도아크베이(주상복합),월세,"5,000",300,44/49,151,112,남서향,20250702,초역세권 포세린타일 감성조면 중문 풀에어컨 식세기,대박찬스부동산공인중개사사무소,2450home,
송도아크베이,2536670151,더샵송도아크베이(주상복합),월세,2억,230,중/48,151,112,남동향,20250708,,송도이루다공인중개사사무소,ss7248787,
송도아크베이,2536889649,더샵송도아크베이(주상복합),전세,"4억 7,000",,중/49,113,84,북향,20250709,"융자무,통창,풀에어컨,우물천정루미나조명,안방드레스룸확장",우대빵본점부동산중개,onewoodae,
송도아크베이,2536762936,더샵송도아크베이(주상복합),전세,"7억 5,000",,저/49,165,121,북서향,20250708,조정가 초역세권 풀에어컨 포세린타일 알파룸 통창 융무,부동산다름공인중개사사무소,7kbj169,
송도아크베이,2536770997,더샵송도아크베이(주상복합),전세,"4억 7,000",,중/49,113,84,북서향,20250708,"34p,첫입주,융자무,통창,풀에어컨,안방드레스룸확장,우물천정루미나조명",오늘공인중개사사무소,fax4669,
송도아크베이,2536798642,더샵송도아크베이(주상복합),월세,"5,000",230,고/49,134,98,남동향,20250708,"강추월세,30층이상,고층호수뷰,풀에어컨,식기세척기,청정환기유닛",수부동산공인중개사사무소,ssoo8809,
송도아크베이,2536782756,더샵송도아크베이(주상복합),전세,5억,,고/47,113,84,동향,20250708,"융무,에어컨풀,음식물처리기, 공기청정기유니트, 슬라이딩붙박이장",송도바른부동산공인중개사사무소,a7105033,
송도아크베이,2536743194,더샵송도아크베이(주상복합),월세,"3,000",180,중/48,113,84,북동향,20250708,"호수뷰 A타입, 에어컨 5대, 통창, 외부구조물 없어요, 보러오세요",하이 공인중개사사무소,na4fkdsun8,
송도아크베이,2536746350,더샵송도아크베이(주상복합),매매,14억 73,,저/48,151,112,남향,20250708,"급매, 호수뷰, 통창, 에어컨 5대, 바닥 포세린, 중도금 3회 자납",하이 공인중개사사무소,na4fkdsun8,
송도아크베이,2536698644,더샵송도아크베이(주상복합),매매,"16억 1,250",,중/49,163,121,남동향,20250708,전면동 호수영구뷰 풀에 통창 중문 귀한매물,골드스카이공인중개사사무소,m8880055,
송도아크베이,2536631738,더샵송도아크베이(주상복합),월세,"5,000",300,고/49,165,121,남서향,20250708,아크베이첫입주 막힘없는호수뷰 풀에어컨 통창 역세권,센트로드강남공인중개사사무소,k8517500,
송도아크베이,2536771686,더샵송도아크베이(주상복합),전세,"7억 2,000",,고/49,151,112,남서향,20250708,46p.첫입주.워터프런트영구뷰.지하철도보3분.통창.융무.전실에어컨,오늘공인중개사사무소,fax4669,
송도아크베이,2536617323,더샵송도아크베이(주상복합),전세,"5억 5,000",,고/48,134,98,남동향,20250708,"초고층뻥뷰,확장,통창,풀에어컨,냉장고냉장,변온,김치,전기오븐,식세기",넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2536617779,더샵송도아크베이(주상복합),매매,"11억 6,058",,고/48,134,98,남동향,20250708,"P2억조정가능,초고층뻥뷰,풀옵션,발코니확장,통창,풀에어컨,냉장고,전기오븐",넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2535666409,더샵송도아크베이(주상복합),전세,"7억 8,000",,10/49,165,121,남서향,20250702,"융무,인천대교 확트인뷰.풀에어컨.중문.알파룸슬라이딩도어.포쉐린바닥",우리부동산공인중개사사무소,a8592424,
송도아크베이,2535663133,더샵송도아크베이(주상복합),전세,"7억 5,000",,45/49,151,112,남서향,20250702,발코니 확장 풀에어컨5대  융자무,컨벤션공인중개사사무소,8118700,
송도아크베이,2535665351,더샵송도아크베이(주상복합),전세,"7억 5,000",,10/49,165,121,남서향,20250702,초역세권 워터프런런트뷰  에어컨5대 포세린타일 슬라이딩도어,컨벤션공인중개사사무소,8118700,
송도아크베이,2535668422,더샵송도아크베이(주상복합),월세,"2,000",180,43/48,113,84,동향,20250702,3천170 A타입호수뷰 포세린식세기 입주청소완료통창풀에중문실링팬 조명,클래식부동산공인중개사사무소,cec0125,
송도아크베이,2535430534,더샵송도아크베이(주상복합),전세,"6억 5,000",,9/48,165,121,서향,20250701,융무 이쁜 호수뷰 풀에어컨 포쉐린 슬라이딩도어 감성조명,송도그랜드공인중개사사무소,8585545,
송도아크베이,2535663313,더샵송도아크베이(주상복합),전세,"6억 8,000",,24/48,165,121,북서향,20250702,인천대교.호수뷰 풀에 통창등 신축,파크애비뉴공인중개사사무소,8580009,
송도아크베이,2535474452,더샵송도아크베이(주상복합),월세,"4,000",180,34/47,113,84,북서향,20250701,풀에.음식물분쇄기.환기유니트.붙박이장,대방백년공인중개사사무소,cjh1741,
송도아크베이,2535648382,더샵송도아크베이(주상복합),전세,4억,,19/49,115,84,북동향,20250702,융무 풀에어컨 통창 시티뷰 최고입지,클래식부동산공인중개사사무소,cec0125,
송도아크베이,2535690431,더샵송도아크베이(주상복합),월세,"5,000",230,35/49,134,98,남동향,20250702,"신축, 국제업무지구역 역세권, 발코니확장,시스템에어컨,청정환기시설",송도대상부동산공인중개사사무소,realestate5004,
송도아크베이,2535428343,더샵송도아크베이(주상복합),전세,"7억 3,000",,45/49,151,112,남향,20250701,즉시입주가,스카이샤방공인중개사사무소,e8118182,
송도아크베이,2535498799,더샵송도아크베이(주상복합),월세,"5,000",340,30/48,163,121,남서향,20250701,"풀에,냉장고냉장,변온,김치,전기오븐,식세기,음식물분쇄처리기,청정환기,",넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2535424580,더샵송도아크베이(주상복합),전세,8억,,20/48,163,121,남향,20250701,"영구오션뷰,즉시입주",스카이샤방공인중개사사무소,e8118182,
송도아크베이,2535468737,더샵송도아크베이(주상복합),매매,"16억 9,140",,47/48,163,121,남서향,20250701,"워터프런트뷰,확장,에어컨6대,포세린,환기유니트,조명,아트윌등",송도의아침공인중개사사무소,avess4803,
송도아크베이,2535444348,더샵송도아크베이(주상복합),매매,"16억 3,870",,47/48,163,121,남서향,20250701,"에6,청정환기유니트.포세린,아트윌,슬라이딩도어,감성조명.통창,옵션포함가",송도이지공인중개사사무소,songdoeasy,
송도아크베이,2535357712,더샵송도아크베이(주상복합),전세,"6억 8,000",,24/48,165,121,북서향,20250701,역세권 풀에어컨 작은방북박이장 빠른입주가능,스카이단지공인중개사사무소,tmzkdl_8864,
송도아크베이,2537827234,더샵송도아크베이(주상복합),전세,8억,,고/49,151,112,남서향,20250714,"풀에어컨시설,호수조망,지하철역세권,채드윅국제학교인접,센트럴파크인접",세종공인중개사사무소,m9480700,
송도아크베이,2535470352,더샵송도아크베이(주상복합),매매,"11억 2,878",,46/48,134,98,남향,20250701,,대방백년공인중개사사무소,cjh1741,
송도아크베이,2535477255,더샵송도아크베이(주상복합),월세,"5,000",330,42/48,165,121,북서향,20250701,"환상적인워터프론트뷰, 풀에어컨, 환기, 조명, 슬라이딩도어",아크베이공인중개사사무소,arcbay123,
송도아크베이,2535352989,더샵송도아크베이(주상복합),월세,"5,000",300,10/49,165,121,남서향,20250701,"class 저렴한 월세, 풀에어컨, 통창, 슬라이딩도어,중문, 포세린타일",송도클래스공인중개사사무소,class5353,
송도아크베이,2535300000,더샵송도아크베이(주상복합),전세,"7억 5,000",,10/49,165,121,서향,20250701,"o사이다o 방4개, 호수뷰, 풀에어컨, 포쉐린타일 바닥, 신축 핫한 단지",송도사이다공인중개사사무소,infor7979,
송도아크베이,2533268494,더샵송도아크베이(주상복합),월세,1억,300,36/49,165,121,서향,20250623,"워터프론트호수뷰,발코니확장,창호,에어컨6,음식물분쇄처리기,청정환기유니트,",넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2535342251,더샵송도아크베이(주상복합),전세,5억,,34/47,113,84,북서향,20250701,"class 융무, 호수뷰,풀에어컨, 통창, 음식물분쇄기,슬라이딩붙박이장",송도클래스공인중개사사무소,class5353,
송도아크베이,2535348778,더샵송도아크베이(주상복합),전세,"7억 5,000",,10/49,165,121,북서향,20250701,class 융자무 막힘없는 호수뷰 에어컨6대 포세린타일 슬라이딩도어,송도클래스공인중개사사무소,class5353,
송도아크베이,2533476585,더샵송도아크베이(주상복합),매매,"8억 6,200",,24/48,115,84,남동향,20250623,풀에어컨 중문 환기유닛 통창,다온부동산공인중개사사무소,daonda2019,
송도아크베이,2535344620,더샵송도아크베이(주상복합),전세,"7억 5,000",,17/47,151,112,남서향,20250701,"워터프런트호수뷰,통창,풀에어컨,포세린,루미나조명,공기청정유니트,조정가능",넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2534814205,더샵송도아크베이(주상복합),월세,"5,000",220,35/49,134,98,남동향,20250702,시티뷰 통창 에어컨3 첫입주 국제업무지구역세권 신축 커뮤니티갑,송도올림공인중개사사무소,alllim5545,
송도아크베이,2535308956,더샵송도아크베이(주상복합),전세,7억,,20/48,165,121,북서향,20250701,"o사이다o대피층아랫집,풀에어컨,식기세척기,오븐,청정환기유니트,중문등풀옵션",송도사이다공인중개사사무소,infor7979,
송도아크베이,2536534768,더샵송도아크베이(주상복합),월세,"7,000",320,중/47,163,121,남서향,20250707,역세권 호수뷰 양창 3룸알파룸 풀에어컨 중문 실링팬 입주청소완료 ,판다부동산공인중개사사무소,fiorever1004,
송도아크베이,2536441360,더샵송도아크베이(주상복합),전세,7억,,저/47,165,121,서향,20250707,"윤슬이 이쁜 호수뷰,풀에어컨,통창,냉장고,오븐 식세기,포세린,슬라이딩도어",스카이라인부동산공인중개사사무소,skylinesongdo,
송도아크베이,2536538538,더샵송도아크베이(주상복합),월세,"5,000",200,고/47,113,84,북서향,20250707,단단. 역세권시티뷰 청정환기 음식물처리 슬라이딩붙박이장 풀에어컨,단단(834-4500)공인중개사사무소,dandan8344500,
송도아크베이,2536494954,더샵송도아크베이(주상복합),월세,"8,000",320,고/47,165,121,서향,20250707,"고층에서 파노라마 탁트인 멋진 뷰, 5베이, 초역세권, 시스템공청기",KB공인중개사사무소,jaybox1,
송도아크베이,2536466262,더샵송도아크베이(주상복합),월세,1억,350,저/49,165,121,남서향,20250707,아크베이신축첫입주 막힘없느호수뷰 전입가능 역세권,센트로드강남공인중개사사무소,k8517500,
송도아크베이,2536530774,더샵송도아크베이(주상복합),매매,"9억 2,010",,고/48,113,84,북동향,20250707,피1억 아크베이 34A타입,스카이투유공인중개사사무소,twoyoo_sd,
송도아크베이,2536438314,더샵송도아크베이(주상복합),전세,8억,,중/48,163,121,남서향,20250707,추천전세.융자무.구조물X.양창호수뷰.풀에어컨.포세린.청정환기유닛,수부동산공인중개사사무소,ssoo8809,
송도아크베이,2537734708,더샵송도아크베이(주상복합),월세,"5,000",350,중/49,165,121,북서향,20250714,,부동산다름공인중개사사무소,7kbj169,
송도아크베이,2536528583,더샵송도아크베이(주상복합),매매,"14억 8,050",,고/49,165,121,북서향,20250707,피1억 조율 아크베이 49B타입 고층 매매 통창 호수뷰,스카이투유공인중개사사무소,twoyoo_sd,
송도아크베이,2536581777,더샵송도아크베이(주상복합),월세,1억,320,중/47,165,121,서향,20250708,호수뷰와 바다뷰 풀에어컨6 중문 전기오븐 김치냉장고 음쓰분쇄기 붙박이장,송도현대SK공인중개사사무소,5631111,
송도아크베이,2536526069,더샵송도아크베이(주상복합),월세,"5,000",170,고/48,115,84,동향,20250707,착한월세 초역세권  풀에어컨 고층멋진시티뷰 생활권편리,판다부동산공인중개사사무소,fiorever1004,
송도아크베이,2536428385,더샵송도아크베이(주상복합),매매,18억,,고/48,151,112,남향,20250707,"고층, 멋진 아트센터뷰, 모든 옵션가 포함, 투자용",아크베이공인중개사사무소,arcbay123,
송도아크베이,2536414774,더샵송도아크베이(주상복합),월세,"3,000",190,중/47,113,84,북향,20250707,"o역세권o , 통창, 식세기, 환기유니트, 풀에5대",힐스카이공인중개사사무소,sonhag1365,
송도아크베이,2536413690,더샵송도아크베이(주상복합),월세,"3,000",180,고/49,115,84,동향,20250707,"역세권, 시티뷰, 확장, 통창, 저렴한 매물",힐스카이공인중개사사무소,sonhag1365,
송도아크베이,2536408007,더샵송도아크베이(주상복합),전세,"7억 3,000",,고/49,151,112,남향,20250707,"o호수뷰o 통창, 풀에, 역세권",힐스카이공인중개사사무소,sonhag1365,
송도아크베이,2536381982,더샵송도아크베이(주상복합),매매,"15억 5,030",,중/47,151,112,남향,20250707,"구조물없음,올현금,후불이자없음,커뮤니티동,양창호수뻥뷰,에어컨등옵션포함가",수부동산공인중개사사무소,ssoo8809,
송도아크베이,2536347653,더샵송도아크베이(주상복합),전세,"6억 5,000",,고/48,134,98,남동향,20250707,40hi. 융자무. 풀에어컨. 중문. 스마트조명. 청정환기유니트,송도하이부동산공인중개사사무소,thdehgkdl,
송도아크베이,2535130372,더샵송도아크베이(주상복합),월세,"5,000",300,43/49,165,121,서향,20250630,역세권 첫입주 인천대교 호수뷰 풀에어컨 통창 슬라이딩도어,송도그랜드공인중개사사무소,8585545,
송도아크베이,2535100806,더샵송도아크베이(주상복합),전세,8억,,47/49,165,121,북서향,20250630,"워터프런트뷰,확장,통창,에어컨6대,음식물분쇄처리기,포쉐린타일외",송도의아침공인중개사사무소,avess4803,
송도아크베이,2535136390,더샵송도아크베이(주상복합),월세,"5,000",200,34/47,113,84,북향,20250630,"에어컨4,음식물처리기,청정환기유닛,슬라이딩붙박이장",수정부동산공인중개사사무소,sjaj1001,
송도아크베이,2535191747,더샵송도아크베이(주상복합),월세,"5,000",200,34/47,113,84,북동향,20250630,"호수뷰 보이는 A타입, 에어컨 5대, 음식물 분쇄기, 청정환기유니트",하이 공인중개사사무소,na4fkdsun8,
송도아크베이,2535229793,더샵송도아크베이(주상복합),월세,"5,000",300,10/49,165,121,남서향,20250630,풀에어컨 바닥포세린타일 중문,스카이단지공인중개사사무소,tmzkdl_8864,
송도아크베이,2535275272,더샵송도아크베이(주상복합),월세,"5,000",230,22/47,134,98,남향,20250701,"뻥뷰, 호수뷰, 대피층윗집, 맘껏 뒤놀아요, 뷰맛집, 풀에어컨",부동산시월공인중개사사무소,october-real,
송도아크베이,2535098041,더샵송도아크베이(주상복합),전세,8억,,22/47,165,121,남서향,20250630,,넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2535228349,더샵송도아크베이(주상복합),전세,"7억 5,000",,10/49,165,121,남서향,20250630,풀에어컨 바닥포세린타일 중문,스카이단지공인중개사사무소,tmzkdl_8864,
송도아크베이,2535125250,더샵송도아크베이(주상복합),월세,"3,000",180,38/49,115,84,동향,20250630,"저렴 월세, 에어컨 5대, 줄눈, 탄성, 지하철 1분 컷, 보러오세요",하이 공인중개사사무소,na4fkdsun8,
송도아크베이,2535183424,더샵송도아크베이(주상복합),전세,"7억 7,000",,19/47,163,121,남서향,20250630,"융무,워터프런트호수뷰,중문,통창",넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2535124697,더샵송도아크베이(주상복합),매매,"9억 7,280",,43/49,113,84,북동향,20250630,"초역세권, 호수뷰 나오는 A타입, 통창, 구조물 간섭 없어요",하이 공인중개사사무소,na4fkdsun8,
송도아크베이,2535153501,더샵송도아크베이(주상복합),월세,"5,000",220,35/49,134,98,남서향,20250630,시스템 에어컨 환기시스템옵션,스카이단지공인중개사사무소,tmzkdl_8864,
송도아크베이,2535138926,더샵송도아크베이(주상복합),전세,"7억 8,000",,10/49,165,121,북서향,20250630,"풀에,포세린타일,슬라이딩도어,인덕션",수정부동산공인중개사사무소,sjaj1001,
송도아크베이,2535095548,더샵송도아크베이(주상복합),월세,"3,000",180,23/47,115,84,동향,20250630,"시티뷰,국제업무지구역 근처,에어컨5대,포세린타일,청정환기유니트외,잔금완납",송도의아침공인중개사사무소,avess4803,
송도아크베이,2535027855,더샵송도아크베이(주상복합),월세,"5,000",220,35/49,134,98,남동향,20250630,"시티뷰, 호수뷰, 역세권, 에3대 ,환기시스템,",부동산다름공인중개사사무소,7kbj169,
송도아크베이,2535069834,더샵송도아크베이(주상복합),전세,"8억 5,000",,18/48,163,121,남서향,20250630,"워터프런트호수뷰,풀에어컨,붙박이장",넘버원공인중개사사무소,woosunmin2901,
송도아크베이,2535085041,더샵송도아크베이(주상복합),월세,"5,000",230,22/47,134,98,남동향,20250630,"양창 호수뷰,시티뷰가 보이는집, 에어컨5, 청정환기시스템,잔금완납세대",윤슬공인중개사사무소,iisuk6211,
송도아크베이,2535055642,더샵송도아크베이(주상복합),전세,5억,,34/47,113,84,북동향,20250630,"34A 고층 시스템에어컨, 음식물분쇄기, 청정환기시스템, 슬라이딩붙박이장",스카이투유공인중개사사무소,twoyoo_sd,
송도아크베이,2534984512,더샵송도아크베이(주상복합),매매,"10억 4,535",,31/48,134,98,동향,20250630,호수뻥뷰 최저가 초역세권 럭셔리단지 막강 커뮤니티 옵션포함가,아크베이한길공인중개사사무소,hangil834557,
송도아크베이,2535068872,더샵송도아크베이(주상복합),전세,4억,,36/48,115,84,동향,20250630,"융무,역세권,첫입주,풀에어컨,중문,탄성",수정부동산공인중개사사무소,sjaj1001,
송도아크베이,2535055194,더샵송도아크베이(주상복합),월세,"5,000",200,34/47,113,84,북동향,20250630,"34A 고층 시스템에어컨, 음식물분쇄기, 청정환기시스템, 슬라이딩붙박이장",스카이투유공인중개사사무소,twoyoo_sd,
송도아크베이,2536454998,더샵송도아크베이(주상복합),월세,1억,350,고/47,163,121,남서향,20250707,숨은 공간 확장 부분 인테리어 바로입주가능,온누리부동산공인중개사사무소,prsuni1017,
송도아크베이,2536454712,더샵송도아크베이(주상복합),전세,7억,,고/47,134,98,남동향,20250707,"확장, 통창, 시스템에어컨 옵션 적용",우대빵본점부동산중개,onewoodae,
송도아크베이,2536578689,더샵송도아크베이(주상복합),월세,"3,000",180,중/49,115,84,동향,20250707,전입. 에어컨4대. 보증금.월세조율가능,파트너공인중개사사무소,partner8595959,
송도아크베이,2535199746,더샵송도아크베이(주상복합),월세,"5,000",270,42/49,151,112,남서향,20250630,"신축,풀에,양창, 오션뷰,호수뷰",랜드정문공인중개사사무소,kim8188945,
송도아크베이,2535142013,더샵송도아크베이(주상복합),전세,"7억 6,000",,12/49,165,121,북서향,20250630,가림없는전망 통창 풀에 슬라이딩도어 아크베이,DS송도공인중개사사무소,s8596767,
송도아크베이,2536304937,더샵송도아크베이(주상복합),전세,8억,,중/49,151,112,남동향,20250705,초역세권 통창 풀에어컨 포세린바닥  멋진호수뷰 ,판다부동산공인중개사사무소,fiorever1004,
송도아크베이,2536271515,더샵송도아크베이(주상복합),월세,"5,000",270,고/49,151,112,남서향,20250705,,송도힐스카이탑부동산공인중개사사무소,r8328884,
송도아크베이,2536847549,더샵송도아크베이(주상복합),월세,"5,000",180,18/49,115,84,동향,20250709,역세권 신축 빠른입주가능,부자 공인중개사사무소,,
송도아크베이,2536313496,더샵송도아크베이(주상복합),전세,6억,,고/48,134,98,남동향,20250705,초역세권 통창 풀에어컨 청정환기 작은방붙박이장옵션,판다부동산공인중개사사무소,fiorever1004,
송도아크베이,2536281407,더샵송도아크베이(주상복합),월세,"5,000",250,고/48,134,98,남동향,20250705,"풀에어컨,통창,호수뷰",송도힐스카이탑부동산공인중개사사무소,r8328884,
송도아크베이,2536313145,더샵송도아크베이(주상복합),월세,"5,000",230,고/48,134,98,남동향,20250705,초역세권 통창 풀에어컨 청정환기 작은방붙박이장옵션,판다부동산공인중개사사무소,fiorever1004,
송도아크베이,2536303666,더샵송도아크베이(주상복합),월세,1억,300,중/49,151,112,남향,20250705,초역세권 멋진호수뷰 통창 포쉐린타일 풀에어컨,판다부동산공인중개사사무소,fiorever1004,
송도아크베이,2536272238,더샵송도아크베이(주상복합),월세,"5,000",270,중/48,151,112,남서향,20250705,"잔금완납세대,구조물없음감성조명,통창,풀에어컨",송도힐스카이탑부동산공인중개사사무소,r8328884,
송도아크베이,2536158486,더샵송도아크베이(주상복합),월세,"5,000",190,고/47,113,84,서향,20250705,초역세권 커뮤니티동 풀에어컨 통창 포쉐린타일 작은방마다 수납공간있음 ,판다부동산공인중개사사무소,fiorever1004,
송도아크베이,2536262861,더샵송도아크베이(주상복합),월세,"3,000",220,중/47,115,84,동향,20250705,"융무,옵션o,통창,풀에어컨,식세기,루미나조명,역세권,신축첫입주",송도이지공인중개사사무소,songdoeasy,
송도아크베이,2536187907,더샵송도아크베이(주상복합),전세,8억,,저/49,165,121,남서향,20250705,아크베이신축 호수뷰 통창 포세린타일 월세가능 역세권,센트로드강남공인중개사사무소,k8517500,
송도아크베이,2536252733,더샵송도아크베이(주상복합),월세,"5,000",190,고/47,113,84,북동향,20250705,"초역세권, 신축첫입주, 고층 시티뷰, 편리한 인프라 주상복합",당근공인중개사사무소,carrot1091,
송도아크베이,2536239089,더샵송도아크베이(주상복합),매매,"18억 4,295",,고/48,163,121,남서향,20250705,아름다운호수뷰 바다뷰 멋진야경 ,정답공인중개사사무소,gd8310490,
송도아크베이,2534544150,더샵송도아크베이(주상복합),전세,"6억 5,000",,중/48,151,112,남향,20250627,R. 양창호수뷰 뻥트인뷰 풀에어컨 식세기 중문 포세린타일 바로전입가능,리우공인중개사사무소,7214677,
송도아크베이,2533180165,더샵송도아크베이(주상복합),월세,"5,000",350,31/49,165,121,북서향,20250620,아름다운 뷰 넓은 거실 고급스러운 인테리어 입주협의가능,다온부동산공인중개사사무소,daonda2019,
송도아크베이,2538118838,더샵송도아크베이(주상복합),매매,"13억 6,170",,저/48,165,121,서향,20250715,"초급매,윤슬이 이쁜 호수뷰,확장옵션 포함가,실거주 추천",스카이라인부동산공인중개사사무소,skylinesongdo,
송도아크베이,2533184432,더샵송도아크베이(주상복합),월세,1억,330,15/47,151,112,남서향,20250620,인테리어 잘 되어 있는 집 아름다운 호수뷰 입주협의 가능,다온부동산공인중개사사무소,daonda2019,
송도아크베이,2533059024,더샵송도아크베이(주상복합),전세,8억,,20/48,163,121,남서향,20250620,신축 풀에어컨 포세린타일 감성조명 구조물없음,다온부동산공인중개사사무소,daonda2019,
송도아크베이,2536082375,더샵송도아크베이(주상복합),월세,"5,000",170,고/48,115,84,동향,20250704,"시티뷰,국제업무단지역 근처,에어컨4대,중문,탄성코팅,줄눈,잔금완료",송도의아침공인중개사사무소,avess4803,
송도아크베이,2536109947,더샵송도아크베이(주상복합),매매,15억 500,,고/48,165,121,북서향,20250704,"49p,P1.2억,초역세권,3층수영장,통창,중대1회자납,호수와인천대교뷰 ",오늘공인중개사사무소,fax4669,
송도아크베이,2536022062,더샵송도아크베이(주상복합),전세,8억,,중/49,151,112,남서향,20250704,환상의 오션뷰호수뷰 . 통창 풀에 바닥포쉐린타일 공기청정시스템역세권최고,스카이탑공인중개사사무소,j4380000,
